"hotel","location","ranking","rating","review_count","min_price_usd","max_price_usd","review","date"
"Restaurant Belvedere","Dorfstrasse 53 Hotel Belvedere Grindelwald, Grindelwald 3818 Switzerland","#2 of 63 Restaurants in Grindelwald","4.5","(313)","$32","$172","We stayed at Hotel Belvedere for 2 nights and had dinner there both nights - what a wonderful experience!
Classy setting, stunning views, elegant entrees and presentation, with charming musical entertainment too!More","Date of visit: September 2023"
"Restaurant Belvedere","Dorfstrasse 53 Hotel Belvedere Grindelwald, Grindelwald 3818 Switzerland","#2 of 63 Restaurants in Grindelwald","4.5","(313)","$32","$172","Stayed at this hotel for five nights and had dinner in their restaurant each night (also had an excellent breakfast there as well each morning).

Chose the a la carte over the half board daily changing four course meal. Wasn't disappointed on any evening.

Service...was excellent and the staff mostly referred to me by my name - a nice personal touch and much appreciated.More","Date of visit: July 2023"
"Restaurant Belvedere","Dorfstrasse 53 Hotel Belvedere Grindelwald, Grindelwald 3818 Switzerland","#2 of 63 Restaurants in Grindelwald","4.5","(313)","$32","$172","We had half board and the restaurant offered an amazing 4 course meal every night with a different menu. I can’t recommend this restaurant enough!! Food was delicious. There is also another gourmet restaurant on site open for weekends for 12years+ and we haven’t dined...there but I imagine it would be extraordinary. 
Staff was simply perfect, helpful and personable. Thank you making our stay WONDERFUL.More","Date of visit: March 2023"
"Restaurant Belvedere","Dorfstrasse 53 Hotel Belvedere Grindelwald, Grindelwald 3818 Switzerland","#2 of 63 Restaurants in Grindelwald","4.5","(313)","$32","$172","We spent a week at The Belvedere and were impressed by the quality of the food.  As one of us is a non-meat eater, the variety of fish dishes on the menu was very much appreciated.  The breakfast was excellent and substantial, just what we...needed before a day of skiing.  Also the professional and friendly service of the staff contributed to the enjoyment of the dining experience.More","Date of visit: January 2023"
"Restaurant Belvedere","Dorfstrasse 53 Hotel Belvedere Grindelwald, Grindelwald 3818 Switzerland","#2 of 63 Restaurants in Grindelwald","4.5","(313)","$32","$172","The Belvedere restaurant is truly exceptional. Some hotels treat half board like a mundane add-on, but not here. A fantastic 4-course meal is presented every evening, with meat/fish and vegetarian choices. The quality of the food is absolutely fantastic. This is honest, well-prepared, sophisticated food...that the kitchen team have clearly thought hard about. The restaurant itself is relaxed and comfortable, with a brilliant pianist to add to the atmosphere. The staff are among the best I’ve ever encountered- led by Sonya and Felix, there is a real family feel here, but with the utmost efficiency and professionalism. Breakfast too is excellent, with a good range of choice and superb bread from the local, award-winning bakery. We can’t wait to return!More","Date of visit: January 2023"
"Restaurant Belvedere","Dorfstrasse 53 Hotel Belvedere Grindelwald, Grindelwald 3818 Switzerland","#2 of 63 Restaurants in Grindelwald","4.5","(313)","$32","$172","I went to the restaurant for breakfast during my daily.  It was excellent with lots of choices.  Server would always try to place us near the window seats.  Croissant is really good, many different choice of juice, brut in the morning, cheese, etc.More","Date of visit: October 2022"
"Restaurant Belvedere","Dorfstrasse 53 Hotel Belvedere Grindelwald, Grindelwald 3818 Switzerland","#2 of 63 Restaurants in Grindelwald","4.5","(313)","$32","$172","Stayed five days and nights and had breakfast and a la carte dinner each day. The extensive choice meant I didn't need to duplicate any meal and was able to sample something different each day, (but I did have the ""Fake Tomato"" starter twice simply...because it was so good). The restaurant is managed by Sonya, who is simply irreplaceable - thank you Sonya (yet again) for all the years you have delivered the highest quality service imaginable and making this restaurant an absolute pleasure to visit. Your staff are a credit to you, so my thanks to them as well.

By the way, breakfast is also excellent with something for all tastes.More","Date of visit: September 2022"
"Restaurant Belvedere","Dorfstrasse 53 Hotel Belvedere Grindelwald, Grindelwald 3818 Switzerland","#2 of 63 Restaurants in Grindelwald","4.5","(313)","$32","$172","The food was very good. The buffet breakfast had a good variety. The dinner menu was very good also. The staff was amazing.","Date of visit: September 2022"
"Restaurant Belvedere","Dorfstrasse 53 Hotel Belvedere Grindelwald, Grindelwald 3818 Switzerland","#2 of 63 Restaurants in Grindelwald","4.5","(313)","$32","$172","The Restuarant was exceptional
Food & Service. Our plan included breakfast which was very extensive, fresh and high quality 

We had dinner multiple times as well and the food and service was excellentMore","Date of visit: August 2022"
"Restaurant Belvedere","Dorfstrasse 53 Hotel Belvedere Grindelwald, Grindelwald 3818 Switzerland","#2 of 63 Restaurants in Grindelwald","4.5","(313)","$32","$172","My Fiancé and I had a wonderful 4 course meal for National Swiss Day. The hors d'oeuvres and desert were buffet style and then we got to select our main meal between two selections. Overall the experience was great and the Grindewald view was a...beautiful touch!More","Date of visit: August 2022"
"Restaurant Belvedere","Dorfstrasse 53 Hotel Belvedere Grindelwald, Grindelwald 3818 Switzerland","#2 of 63 Restaurants in Grindelwald","4.5","(313)","$32","$172","While the menu remained the same during the week of our stay at the Hotel Belvedere, the food was always immaculately prepared. The children's menu is excellent if you have a family.More","Date of visit: August 2022"
"Restaurant Belvedere","Dorfstrasse 53 Hotel Belvedere Grindelwald, Grindelwald 3818 Switzerland","#2 of 63 Restaurants in Grindelwald","4.5","(313)","$32","$172","Breathtaking views from the terrace restaurant, each meal is a delight. Comfortable chairs and helpful staff. Very good food. I particularly enjoyed the black trufle risotto. We had an amazing dinner for our wedding anniversary.More","Date of visit: July 2022"
"Restaurant Belvedere","Dorfstrasse 53 Hotel Belvedere Grindelwald, Grindelwald 3818 Switzerland","#2 of 63 Restaurants in Grindelwald","4.5","(313)","$32","$172","My wife and I went to Belvedere Restaurant for dinner last week and were excited based on all of the reviews highlighting this as one of the best restaurants in Grindelwald.

We could *not* have been more disappointed. We started out with what seemed like...a wonderful dinner on the terrace, but after we ordered, the dinner went quickly downhill. We were treated like we clearly did not matter at all.

Our waiter disappeared for close to an hour with no one else taking his place to serve us. He did not bring the wine we ordered for dinner and when my wife received her dinner from the server and was very disappointed in the fish, she could not get a single person's help to order another entree.

Making things worse, when someone finally approached our table after 45 minutes and noticed that she had not eaten any of her food, they insisted that we file a formal complaint with the manager so that we could received a discount or refund before we left.

What then actually happened was the worst experience I have ever had a restaurant. We were forced to wait another 30 minutes for the manager to come out to our table and interview my wife as to why she did not like her meal. She then took the dinner from my wife, offered nothing in its place, and disappeared leaving us to wait. After another 15 minutes she returned to tell my wife that everyone in the kitchen had tasted her food (seriously?!) and all agreed that the fish was indeed fresh and that she was wrong. 

During this entire time, we had simply been trying to cut our losses, get our bill, pay, and leave. But instead we waited close to 1.5 hours to receive disappointing food, be ignored by our waiter and the other wait staff, and then forced to talk to the manager only to be argued with told that my wife was wrong for not liking her meal. And at the end of it all, we were charged for the glass of wine they forgot to bring and charged in full for the dish my wife did not eat - despite being told that it would be discounted or removed from our bill.

Given how expensive the dinner was, I'm still astonished at how we miserably we were treated and the quality of the food. I've never experienced anything like this at a restaurant in my life, let alone one of such high regard. No one should ever be treated this way - it was humiliating and inexcusable.More","Date of visit: July 2022"
"Restaurant Belvedere","Dorfstrasse 53 Hotel Belvedere Grindelwald, Grindelwald 3818 Switzerland","#2 of 63 Restaurants in Grindelwald","4.5","(313)","$32","$172","Great ambiance, with a piano player throughout dinner.  Terrific fondue (meat and broth type).  Wonderful meal!","Date of visit: July 2022"
"Dorfpintli","Hubel, Iseltwald 3807 Switzerland","#1 of 5 Restaurants in Iseltwald","5.0","(185)","","","We went to the restaurant based on positive reviews on the Internet but left disappointed.

When we came in to the restaurant, a lady came to take our orders. She told us that the kitchen was closing very soon hence we went through the menu...quickly to order, tho we had some questions and she became impatient, showed by her body gestures and sighs. She tried to maintain a friendly voice but we were already feeling very uncomfortable by her response as she was rushing to take our orders (they could’ve told us they were closing if they didn't want to take more orders). We ended up ordering big portions of the fish and chips and what they put as ‘steak’ on the menu.

We were super disappointed when the food arrived. The taste was okay but tbh it looked like frozen food. The ‘steak’ should be best translated as a beef burger patty instead. We were also surprised that they would charge for tab water (we later found 1 other restaurant in Switzerland who charges for tab water as well), and if we wanted to request for 1 more plate and fork. To be fair it was written on their menu but we missed it, still we felt it was quite ridiculous.

We would’ve been expecting a more pleasant experience in a service-based industry and treated with better customer respect, but instead we rushed to finish the food (just because we didn't want it to go wasted) and left feeling heated.More","Date of visit: May 2023"
